"tweet_id";"content";"user_id";"isPositive"
"965";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Si Pengemis Ilmu";"0"
"966";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Yudikep.";"0"
"967";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Glenn_Fadly";"0"
"968";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"MATADEWA";"0"
"969";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Supir Gerobak";"0"
"970";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Orang #BEJO";"0"
"971";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"K777P ðŸ‘";"0"
"972";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"erfan";"0"
"973";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Toni Rom";"0"
"974";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"#Negeri Munafik";"0"
"975";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Bund'ShaychiiðŸ’–ðŸ’";"0"
"976";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"SETYAKi";"0"
"977";"https://t.co/Nr7nf1neuY Ada Politik Uang Di Laga PSG Vs Celtic  - Pertunjukan yang memperlihatkan jika harga tim dapat mempengaruhi hasil h";"Alexhien Gremory Pbn";"0"
"978";"Wow Astaga, Ada Orang Beken Kirim Uang ke Seracen  https://t.co/9N76rkr43J";"purnomo";"0"
"979";"@KPK_RI Lihat bagaimana politik uang pemilukada, caleg yang fantastis, trilyunan. Bahkan serangan fajar ditunggu dan pengurus partai tahu.";"kuliner nusantara";"0"
"980";"Politik Uang Seperti Kentut https://t.co/IWnxECSQkz";"Muhammad Taufik";"0"
"981";"Politik Uang Seperti Kentut https://t.co/JBKLbLdwBX";"Adil patawai anar";"0"
"982";"Bubarkan aja !! KPK menghabiskan triliunan uang negara bukan utk berantas korupsi tapi kepentingan politik dan pribadi https://t.co/3TjC6WxS";"Hanya Ngeretweet";"0"
"983";"Bawaslu Provinsi Wajib Awasi Politik Uang  #pilkada https://t.co/B3cpDepkzT";"RMOL Kalbar";"1"
"984";"Wow Astaga, Ada Orang Beken Kirim Uang ke Seracen  https://t.co/9N76rkr43J";"JUPENIZER ðŸ‡®ðŸ‡©";"0"
"985";"Pemerintah sekarang keasikan berpolitik dan partai politik sibuk menuhankan uang ! #botpret";"--";"0"
"986";"Wow Astaga, Ada Orang Beken Kirim Uang ke Seracen  https://t.co/9N76rkr43J";"seword";"0"
"987";"WOWâ€¦ Astaga! Ada Orang Beken Kirim Uang Ke Saracen. https://t.co/TnbEk3mSai https://t.co/2O6kPSGBar";"Upnoless.";"0"
"988";"STOP!! Politik Uang.. #NoMoneyPolitic #PilkadaKabBekasi2017 https://t.co/wJbctOWVZ8";"Warta Bekasi";"1"
"989";"Brengkelan yg makin jadi objek pengawasan manipulasi dan politik uang jelang pilkada jateng 2018.";"Setiyawan Abdullah";"0"
"990";"Kok kayaknya ndak ada yg bersih. Masing2 tersandera oleh lakunya masing2 politik kepentingan, rebutan uang dan korupsi terus merajalela....";"Ahmad Sukmana";"0"
"991";"Bubarkan aja !! KPK menghabiskan triliunan uang negara bukan utk berantas korupsi tapi kepentingan politik dan pribadi https://t.co/3TjC6WxS";"Daulat Dalimunte";"0"
"992";"Tiga Calon Kakam Tri Mukti Jaya Laporkan Dugaan Politik Uang ke Polisi https://t.co/AGZGaJnwgO";"suarapedia.com";"0.5"
"993";"Tiga Calon Kakam Tri Mukti Jaya Laporkan Dugaan Politik Uang ke Polisi https://t.co/smtdBIAQu8";"suarapedia.com";"0.5"
"994";"Tiga Calon Kakam Tri Mukti Jaya Laporkan Dugaan Politik Uang ke Polisi https://t.co/qzAyOddtks";"koerohman  taufik";"0.5"
"995";"Tiga Calon Kakam Tri Mukti Jaya Laporkan Dugaan Politik Uang ke Polisi https://t.co/qzAyOddtks";"BOLAPEDIA";"0.5"
"996";"Bubarkan aja !! KPK menghabiskan triliunan uang negara bukan utk berantas korupsi tapi kepentingan politik dan pribadi https://t.co/3TjC6WxS";"Imam daratan";"0"
"997";"Bubarkan aja !! KPK menghabiskan triliunan uang negara bukan utk berantas korupsi tapi kepentingan politik dan pribadi https://t.co/3TjC6WxS";"Muhammad Nasir";"0"
"998";"Bubarkan aja !! KPK menghabiskan triliunan uang negara bukan utk berantas korupsi tapi kepentingan politik dan pribadi https://t.co/3TjC6WxS";"Anonim AntiHoax";"0"
"999";"@kompascom Peringatan bagi Cakada, Caleg, Capres agar tdk gunakan Politik Uang krn akan sia2.";"BB Hesti";"0.5"
"1000";"@PartaiSocmed @tsaniann @aboebakar15 Memang poliTIKUS MUNAFIK..., tujuan politik &amp uang adalah hal utama. Walaupun hrs bela koruptor &am";"arief hidayatulloh";"0"
"1001";"@PartaiSocmed @tsaniann @aboebakar15 Memang poliTIKUS MUNAFIK..., tujuan politik &amp uang adalah hal utama. Walaupun hrs bela koruptor &am";"irwan";"0"
"1005";"Presiden @jokowi membagikan Kartu Indonesia Pintar(KIP) &amp Kartu Program Keluarga Harapan(PKH) kpd masyarakat di Kantor Wali Kota Banjarm";"PPID AtKp Medan";"0.5"
"1006";"Pd acara #TTGDesa2017 td, Mendes PDTT @EkoSandjojo dan Gubernur Sulteng jg bagikan Kartu Indonesia Pintar di Kayu Bura, Parimo (27/09) https";"harfuddin";"0.5"
"1007";"Pd acara #TTGDesa2017 td, Mendes PDTT @EkoSandjojo dan Gubernur Sulteng jg bagikan Kartu Indonesia Pintar di Kayu Bura, Parimo (27/09) https";"Syahri tupang";"0.5"
"1008";"Pd acara #TTGDesa2017 td, Mendes PDTT @EkoSandjojo dan Gubernur Sulteng jg bagikan Kartu Indonesia Pintar di Kayu Bura, Parimo (27/09) https";"A A Gede Putera";"0.5"
"1009";"Pd acara #TTGDesa2017 td, Mendes PDTT @EkoSandjojo dan Gubernur Sulteng jg bagikan Kartu Indonesia Pintar di Kayu Bura, Parimo (27/09) https";"Ridwan Firdaus82";"0.5"
"1010";"Pd acara #TTGDesa2017 td, Mendes PDTT @EkoSandjojo dan Gubernur Sulteng jg bagikan Kartu Indonesia Pintar di Kayu Bura, Parimo (27/09) https";"Acuy102";"0.5"
"1011";"Pd acara #TTGDesa2017 td, Mendes PDTT @EkoSandjojo dan Gubernur Sulteng jg bagikan Kartu Indonesia Pintar di Kayu Bura, Parimo (27/09) https";"Samsul Maarif";"0.5"
"1012";"Pd acara #TTGDesa2017 td, Mendes PDTT @EkoSandjojo dan Gubernur Sulteng jg bagikan Kartu Indonesia Pintar di Kayu Bura, Parimo (27/09) https";"Darlan Aswad (TAPED)";"0.5"
"1013";"Pd acara #TTGDesa2017 td, Mendes PDTT @EkoSandjojo dan Gubernur Sulteng jg bagikan Kartu Indonesia Pintar di Kayu Bura, Parimo (27/09) https";"Abdul Rosyid Bisri";"0.5"
"1014";"Pd acara #TTGDesa2017 td, Mendes PDTT @EkoSandjojo dan Gubernur Sulteng jg bagikan Kartu Indonesia Pintar di Kayu Bura, Parimo (27/09) https";"Amir Ridwan";"0.5"
1025;"RT @faizalassegaf: Lontarkan Kritik di Depan Jokowi, Faizal Assegaf: Dedengkot NU Wajib Cium Tangan Anwar Abbashttps://t.co/KEemgVH4zE";ayah_pinban;0
1026;"@jokowi @ganjarpranowo @ListyoSigitP @prabowo Jadi Presiden @pramonoanung @aniesbaswedan @RD_4WR1212 @ChusnulCh__… https://t.co/LyDeOVAzxm";bumnbersatu;0
1027;"Jokowi Ajak AS Perkuat Kerja Sama https://t.co/ziReLCHE9z";medcom_id;0
1028;"@ElPabloGallo @Ryu53944310 @ZaDevana @Luckman33491120 @Suherma2021 @MahbubGhani @Mantova42167289 @Ritalalala3… https://t.co/BQCrAGJbON";Fhana63258775;1
1029;"RT @nathalia8_merry: --thread--Bukti sudah jelas ada pembobolan uang nasabah @bankmandiri@AXA_Mandiri merampas tabungan pendidikan 4 ber…";instroid;1
1030;"RT @alextham878: Niat hati pengen buat malu Presiden Jokowi...akhirnya malu sendri... sekarang ngeles lagi 🤣😅🤣😂 https://t.co/pqR50CCclg";FerryM1;0
1031;"RT @GreenpeaceID: Di dalam DAS Kapuas (10 juta hektar) ada : - 210 ijin Konsesi Sawit = 2,8 juta Ha - 20 ijin Konsesi HPH = 666 ribu Ha…";Z1D4NH3RM4W4N;1
1032;"RT @UmarChelseaHsb: Apa mengkritik presiden sdh gak boleh lagi dinegara ini sampai anwar abbas dibuli dan dihina? Anwar Abbas mengkritik ke…";NoegrohoEddie;1
1033;"RT @irwan_fecho: Pak Jokowi hrs berhenti sll salahkan pendahulunya. Jumlah ijin HGU yg terbit dr pelepasan kawasan hutan priode 2015-2021 a…";muharib89571843;0
1034;"RT @PutraWadapi: Buzzer Jokowi kok kerjanya tiap hari serang pak Anies yg cuma seorang gubernur DKI. Apa mrk merasa kerjanya Pak Anies spt…";bambangsknt;0
1035;"Langsung checkout dong tanpa nunggu diskon 😊 https://t.co/64c962V2rP";nichu_nick;1
1036;"RT @TelkomJabar: Sob, Kukuy dan Kokom kedatangan tamu tak diundang nih!!Hayuu cari tahu di episode Kukuy Kokom ""Datang tak Diundang, Tiba…";NovitaPuspita19;1
1037;"RT @TelkomJabar: Sore Sobat apa kabar? #GIVEAWAY lagi yuk!Bagi Sobat yang beruntung bakal dapet saldo LinkAja 150K untuk 3 pemenang!Jan…";NovitaPuspita19;1
1038;"@lumendinglahgue indihome";capricorndemons;1
1039;"Yang suka cari diskonan pasti checkout https://t.co/hFfyYOl900";maulidiya_jihan;1
1040;"@GOAL_ID @IndiHome Hala Madrid";nixonsasamira;1
1041;"@TretanMuslim @IndiHome Segala equipment per internetan endorse semua bapak emang mantap";Dhinatax;1
1042;"@TelkomJabar 1. Indihome2. Belajar Pakai Indihome #GiveawayTelkomJabar #Indihome yuk ikutan @fina_chindev @ryupr12… https://t.co/a44oUkwQwG";NovitaPuspita19;1
1043;"Langsung checkout dong tanpa nunggu diskon 😊 https://t.co/64c962V2rP";nichu_nick;1
1044;"RT @TelkomJabar: Sob, Kukuy dan Kokom kedatangan tamu tak diundang nih!!Hayuu cari tahu di episode Kukuy Kokom ""Datang tak Diundang, Tiba…";NovitaPuspita19;1
1045;"@convomfs 315an klo ga salah, indihome";urthetic;1
1046;"@GOAL_ID @IndiHome Hala Madrid";nixonsasamira;1
1047;"@TretanMuslim @IndiHome Segala equipment per internetan endorse semua bapak emang mantap";Dhinatax;1
1048;"@TelkomJabar 1. Indihome2. Belajar Pakai Indihome #GiveawayTelkomJabar #Indihome yuk ikutan @fina_chindev @ryupr12… https://t.co/a44oUkwQwG";NovitaPuspita19;1
1049;"Langsung checkout dong tanpa nunggu diskon 😊 https://t.co/64c962V2rP";nichu_nick;1
